quality_rule,waveform,action_id,action_code,excluded_participant_code,B,W,W_over_B,continuous_n90,integer_n90,boundary_nodes
hampel_type_local_high_value,racket,5,BD,17,69.5510256851,131.722998871,1.89390447622,17.045140286,18,0
hampel_type_local_high_value,racket,5,BD,18,69.1313876601,127.95877652,1.8509504995,16.6585544955,17,0
hampel_type_local_high_value,racket,5,BD,19,67.6922051404,135.941635613,2.00823175033,18.074085753,19,0
hampel_type_local_high_value,racket,5,BD,20,69.0697198782,136.928086432,1.98246187582,17.8421568824,18,0
hampel_type_local_high_value,racket,5,BD,21,67.2348963328,135.988702739,2.02259109712,18.2033198741,19,0
hampel_type_local_high_value,racket,5,BD,22,62.3741107543,134.937535543,2.16335806493,19.4702225844,20,0
hampel_type_local_high_value,racket,5,BD,23,69.0722543921,134.703613536,1.95018411838,17.5516570654,18,0
hampel_type_local_high_value,racket,5,BD,24,67.8666601151,134.711390343,1.98494209254,17.8644788329,18,0
hampel_type_local_high_value,racket,5,BD,25,69.0073411892,135.388864586,1.96194871811,17.657538463,18,0
hampel_type_local_high_value,racket,5,BD,26,69.0908324892,135.51702825,1.96143284669,17.6528956202,18,0
hampel_type_local_high_value,racket,5,BD,27,69.1499843333,133.551162906,1.9313260038,17.3819340342,18,0
hampel_type_local_high_value,racket,5,BD,28,67.3466685226,137.154217309,2.03654048995,18.3288644095,19,0
hampel_type_local_high_value,racket,5,BD,29,68.9670936606,133.488306769,1.93553620551,17.4198258496,18,0
hampel_type_local_high_value,racket,5,BD,30,64.5051136255,138.806110304,2.15186211608,19.3667590447,20,0
hampel_type_local_high_value,racket,6,BP,1,16.1902080339,18.5602714352,1.14638869349,10.3174982414,11,0
hampel_type_local_high_value,racket,6,BP,2,16.4741267734,18.2300289458,1.10658544739,9.95926902649,10,0
hampel_type_local_high_value,racket,6,BP,3,16.7990003232,17.5675259322,1.0457482942,9.4117346478,10,0
hampel_type_local_high_value,racket,6,BP,4,15.941717682,18.4713440996,1.15867966477,10.4281169829,11,0
hampel_type_local_high_value,racket,6,BP,5,16.2134831841,18.1701134004,1.12067920225,10.0861128202,11,0
hampel_type_local_high_value,racket,6,BP,6,16.3343399503,18.3566220397,1.12380555906,10.1142500315,11,0
hampel_type_local_high_value,racket,6,BP,7,16.2019838277,18.2586631247,1.12693996728,10.1424597055,11,0
hampel_type_local_high_value,racket,6,BP,8,15.1596439469,17.6916583643,1.16702334344,10.5032100909,11,0
hampel_type_local_high_value,racket,6,BP,9,16.7786127191,18.3166523139,1.09166667236,9.82500005124,10,0
hampel_type_local_high_value,racket,6,BP,10,16.6114458907,18.1120009164,1.0903325957,9.81299336134,10,0
hampel_type_local_high_value,racket,6,BP,11,16.4946372665,18.1676613333,1.10142836364,9.91285527277,10,0
hampel_type_local_high_value,racket,6,BP,12,16.4937386974,18.5470133794,1.12448812969,10.1203931672,11,0
hampel_type_local_high_value,racket,6,BP,13,16.7148392971,17.9777574159,1.07555670123,9.68001031105,10,0
hampel_type_local_high_value,racket,6,BP,14,16.8332359738,18.2108347641,1.08183802523,9.73654222708,10,0
hampel_type_local_high_value,racket,6,BP,15,16.6357397285,17.3580275259,1.04341783469,9.39076051218,10,0
hampel_type_local_high_value,racket,6,BP,16,16.417270348,18.2053638706,1.1089153973,9.98023857571,10,0
hampel_type_local_high_value,racket,6,BP,17,16.7451403579,18.2148919162,1.08777182675,9.78994644073,10,0
hampel_type_local_high_value,racket,6,BP,18,16.0636496294,17.9636133767,1.1182772154,10.0644949386,11,0
hampel_type_local_high_value,racket,6,BP,19,16.8136900815,18.2655486158,1.08634978564,9.77714807073,10,0
hampel_type_local_high_value,racket,6,BP,20,16.8490679005,18.4861539915,1.09716181931,9.8744563738,10,0
hampel_type_local_high_value,racket,6,BP,21,16.5877201078,18.2808891924,1.10207364686,9.91866282177,10,0
hampel_type_local_high_value,racket,6,BP,22,16.6112232996,18.2666149228,1.09965500995,9.89689508954,10,0
hampel_type_local_high_value,racket,6,BP,23,16.0633072013,18.3590920029,1.14292105435,10.2862894892,11,0
hampel_type_local_high_value,racket,6,BP,24,16.6851642522,18.3192113173,1.0979341312,9.88140718084,10,0
hampel_type_local_high_value,racket,6,BP,25,16.823785394,18.5551603179,1.10291232819,9.92621095373,10,0
hampel_type_local_high_value,racket,6,BP,26,16.5117884116,17.2850048454,1.04682814572,9.42145331148,10,0
hampel_type_local_high_value,racket,6,BP,27,15.9457790828,17.890582989,1.12196355513,10.0976719961,11,0
hampel_type_local_high_value,racket,6,BP,28,15.1952784835,17.8590905705,1.17530524958,10.5777472462,11,0
hampel_type_local_high_value,racket,6,BP,29,16.6701294262,18.1183593066,1.08687574303,9.78188168731,10,0
hampel_type_local_high_value,racket,6,BP,30,16.4383575464,18.5453945169,1.12817807159,10.1536026443,11,0
hampel_type_local_high_value,body_configuration,1,FA,1,1.17787612693,0.637414795527,0.541156052793,4.87040447514,5,0
hampel_type_local_high_value,body_configuration,1,FA,2,1.15983469244,0.629126774416,0.542427967119,4.88185170407,5,0
hampel_type_local_high_value,body_configuration,1,FA,3,1.14488403253,0.617373058012,0.539245059297,4.85320553367,5,0
hampel_type_local_high_value,body_configuration,1,FA,4,1.13985111765,0.627563668545,0.55056634926,4.95509714334,5,0
hampel_type_local_high_value,body_configuration,1,FA,5,0.921318266737,0.612495535647,0.664803421099,5.98323078989,6,0
hampel_type_local_high_value,body_configuration,1,FA,6,1.16026576939,0.638711113017,0.550486905557,4.95438215001,5,0
hampel_type_local_high_value,body_configuration,1,FA,7,1.1729017303,0.631862412147,0.538717264904,4.84845538414,5,0
hampel_type_local_high_value,body_configuration,1,FA,8,1.17484625473,0.636540967131,0.541807887262,4.87627098536,5,0
hampel_type_local_high_value,body_configuration,1,FA,9,1.16050565071,0.640350111846,0.551785432024,4.96606888822,5,0
hampel_type_local_high_value,body_configuration,1,FA,10,1.10200025782,0.631521961737,0.573068796721,5.15761917049,6,0
hampel_type_local_high_value,body_configuration,1,FA,11,1.17618115924,0.630717021732,0.536241391706,4.82617252536,5,0
hampel_type_local_high_value,body_configuration,1,FA,12,1.1838633916,0.614916950645,0.519415462129,4.67473915916,5,0
hampel_type_local_high_value,body_configuration,1,FA,13,1.1476543935,0.626512974506,0.545907355082,4.91316619574,5,0
hampel_type_local_high_value,body_configuration,1,FA,14,1.18916954849,0.605697629471,0.509345055327,4.58410549794,5,0
hampel_type_local_high_value,body_configuration,1,FA,15,1.18443358673,0.600537857166,0.50702535279,4.56322817511,5,0
hampel_type_local_high_value,body_configuration,1,FA,16,1.16722973014,0.628127117644,0.538134954436,4.84321458993,5,0
hampel_type_local_high_value,body_configuration,1,FA,17,1.13050428853,0.614065388833,0.543178292255,4.8886046303,5,0
hampel_type_local_high_value,body_configuration,1,FA,18,1.17970199088,0.633670516687,0.537144568362,4.83430111526,5,0
hampel_type_local_high_value,body_configuration,1,FA,19,1.15403886449,0.596027537862,0.516470940626,4.64823846563,5,0
hampel_type_local_high_value,body_configuration,1,FA,20,1.15536720918,0.632436263145,0.547389832534,4.9265084928,5,0
hampel_type_local_high_value,body_configuration,1,FA,21,1.1822387093,0.623749420263,0.527600234501,4.74840211051,5,0
hampel_type_local_high_value,body_configuration,1,FA,22,1.08851316271,0.620609615483,0.570144337011,5.1312990331,6,0
hampel_type_local_high_value,body_configuration,1,FA,23,1.19016143427,0.631752477877,0.530812425679,4.77731183111,5,0
hampel_type_local_high_value,body_configuration,1,FA,24,1.18771393197,0.629955121627,0.530392971463,4.77353674317,5,0
hampel_type_local_high_value,body_configuration,1,FA,25,1.16170717951,0.630810762085,0.543003239723,4.8870291575,5,0
hampel_type_local_high_value,body_configuration,1,FA,26,1.18997833856,0.616065673181,0.517711670218,4.65940503196,5,0
hampel_type_local_high_value,body_configuration,1,FA,27,1.15687337127,0.593668915264,0.513166721619,4.61850049457,5,0
hampel_type_local_high_value,body_configuration,1,FA,28,1.10136872234,0.615305022994,0.558673049739,5.02805744765,6,0
hampel_type_local_high_value,body_configuration,1,FA,29,1.18923636894,0.627892268048,0.527979369322,4.7518143239,5,0
hampel_type_local_high_value,body_configuration,1,FA,30,1.1752155376,0.638796668348,0.543557030954,4.89201327858,5,0
hampel_type_local_high_value,body_configuration,2,FD,1,4.5620197,2.50430107037,0.548945694025,4.94051124622,5,0
hampel_type_local_high_value,body_configuration,2,FD,2,4.80727429997,2.42564383931,0.504577789398,4.54120010459,5,0
hampel_type_local_high_value,body_configuration,2,FD,3,4.63387119074,2.43592595327,0.52567839135,4.73110552215,5,0
hampel_type_local_high_value,body_configuration,2,FD,4,4.82634764802,2.32607939368,0.481954381102,4.33758942992,5,0
hampel_type_local_high_value,body_configuration,2,FD,5,4.73801295542,2.44028011653,0.51504293878,4.63538644902,5,0
hampel_type_local_high_value,body_configuration,2,FD,6,4.71591776472,2.46341360753,0.522361442763,4.70125298487,5,0
hampel_type_local_high_value,body_configuration,2,FD,7,4.73047144259,2.44868433151,0.517640654051,4.65876588646,5,0
hampel_type_local_high_value,body_configuration,2,FD,8,4.77338152061,2.46459743128,0.516321065189,4.6468895867,5,0
hampel_type_local_high_value,body_configuration,2,FD,9,4.80422072242,2.48289640476,0.51681563946,4.65134075514,5,0
hampel_type_local_high_value,body_configuration,2,FD,10,4.61860115147,2.42667980428,0.52541445444,4.72873008996,5,0
hampel_type_local_high_value,body_configuration,2,FD,11,4.47592368933,2.32616146901,0.51970534586,4.67734811274,5,0
hampel_type_local_high_value,body_configuration,2,FD,12,4.83168695849,2.38255282917,0.493109932336,4.43798939102,5,0
hampel_type_local_high_value,body_configuration,2,FD,13,4.64508594878,2.35788025732,0.507607455131,4.56846709618,5,0
hampel_type_local_high_value,body_configuration,2,FD,14,4.74174607391,2.44339831073,0.51529505643,4.63765550787,5,0
hampel_type_local_high_value,body_configuration,2,FD,15,4.77619359971,2.38169106742,0.498658820605,4.48792938545,5,0
hampel_type_local_high_value,body_configuration,2,FD,16,4.76195351997,2.43175819292,0.510663991725,4.59597592552,5,0
hampel_type_local_high_value,body_configuration,2,FD,17,4.74279635545,2.44407762026,0.515324175252,4.63791757727,5,0
hampel_type_local_high_value,body_configuration,2,FD,18,4.49397099074,2.37954999862,0.529498299726,4.76548469753,5,0
hampel_type_local_high_value,body_configuration,2,FD,19,4.54934141321,2.41527997565,0.530907609756,4.77816848781,5,0
hampel_type_local_high_value,body_configuration,2,FD,20,4.58377420874,2.44611730341,0.533646988707,4.80282289836,5,0
hampel_type_local_high_value,body_configuration,2,FD,21,4.80220386114,2.42683836403,0.505359296316,4.54823366685,5,0
hampel_type_local_high_value,body_configuration,2,FD,22,4.71736908962,2.47208985904,0.524039949403,4.71635954463,5,0
hampel_type_local_high_value,body_configuration,2,FD,23,4.61567572522,2.43819377404,0.528241999479,4.75417799531,5,0
hampel_type_local_high_value,body_configuration,2,FD,24,4.77322962798,2.44169626004,0.511539659799,4.60385693819,5,0
hampel_type_local_high_value,body_configuration,2,FD,25,4.58372297365,2.47304066877,0.539526643076,4.85573978769,5,0
hampel_type_local_high_value,body_configuration,2,FD,26,4.72751499686,2.44206420606,0.516564031565,4.64907628408,5,0
hampel_type_local_high_value,body_configuration,2,FD,27,4.65872902761,2.43353446427,0.522360165154,4.70124148639,5,0
hampel_type_local_high_value,body_configuration,2,FD,28,4.71917612875,2.45957676994,0.52118774609,4.69068971481,5,0
hampel_type_local_high_value,body_configuration,2,FD,29,4.57276096417,2.4684327134,0.539812321864,4.85831089677,5,0
hampel_type_local_high_value,body_configuration,2,FD,30,4.5630359879,2.50088060194,0.548073828164,4.93266445348,5,0
hampel_type_local_high_value,body_configuration,3,FP,1,1.42187637366,0.521622877313,0.366855295563,3.30169766006,4,0
hampel_type_local_high_value,body_configuration,3,FP,2,1.47381655046,0.509803227862,0.34590684146,3.11316157314,4,0
hampel_type_local_high_value,body_configuration,3,FP,3,1.47739627804,0.522701805099,0.353799324439,3.18419391995,4,0
hampel_type_local_high_value,body_configuration,3,FP,4,1.44992764149,0.525229290783,0.362245174002,3.26020656602,4,0
hampel_type_local_high_value,body_configuration,3,FP,5,1.34331088424,0.524009076114,0.390087717044,3.5107894534,4,0
hampel_type_local_high_value,body_configuration,3,FP,6,1.46486650097,0.523643561428,0.357468452641,3.21721607377,4,0
hampel_type_local_high_value,body_configuration,3,FP,7,1.45680238264,0.527492088203,0.362088979597,3.25880081637,4,0
hampel_type_local_high_value,body_configuration,3,FP,8,1.44836261682,0.520699267124,0.359508911013,3.23558019912,4,0
hampel_type_local_high_value,body_configuration,3,FP,9,1.47069769262,0.523458865351,0.355925536553,3.20332982897,4,0
hampel_type_local_high_value,body_configuration,3,FP,10,1.4157036364,0.508308289335,0.359049928436,3.23144935592,4,0
hampel_type_local_high_value,body_configuration,3,FP,11,1.41479151145,0.504946250495,0.356905060858,3.21214554772,4,0
hampel_type_local_high_value,body_configuration,3,FP,12,1.45469068351,0.52101472027,0.358161859545,3.2234567359,4,0
hampel_type_local_high_value,body_configuration,3,FP,13,1.46502956724,0.512890394519,0.350088766799,3.15079890119,4,0
hampel_type_local_high_value,body_configuration,3,FP,14,1.46190909202,0.518199173752,0.354467440268,3.19020696241,4,0
hampel_type_local_high_value,body_configuration,3,FP,15,1.40633115826,0.497240407854,0.353572773334,3.18215496001,4,0
hampel_type_local_high_value,body_configuration,3,FP,16,1.44008710187,0.515636502575,0.358059246488,3.22253321839,4,0
hampel_type_local_high_value,body_configuration,3,FP,17,1.46642865118,0.476554182686,0.324976044557,2.92478440102,3,0
hampel_type_local_high_value,body_configuration,3,FP,18,1.39044117144,0.51086092389,0.367409232684,3.30668309416,4,0
hampel_type_local_high_value,body_configuration,3,FP,19,1.46458119438,0.493926004458,0.337247266558,3.03522539902,4,0
hampel_type_local_high_value,body_configuration,3,FP,20,1.38554628438,0.518592606268,0.374287464889,3.368587184,4,0
hampel_type_local_high_value,body_configuration,3,FP,21,1.47169140866,0.503733083088,0.342281731159,3.08053558043,4,0
hampel_type_local_high_value,body_configuration,3,FP,22,1.41810808784,0.521918869926,0.368038850072,3.31234965065,4,0
hampel_type_local_high_value,body_configuration,3,FP,23,1.45953600589,0.520210619713,0.356421916015,3.20779724413,4,0
hampel_type_local_high_value,body_configuration,3,FP,24,1.43855878927,0.518417041711,0.360372510028,3.24335259025,4,0
hampel_type_local_high_value,body_configuration,3,FP,25,1.452879877,0.521348174073,0.358837769265,3.22953992338,4,0
hampel_type_local_high_value,body_configuration,3,FP,26,1.34202537766,0.50857630225,0.378961762359,3.41065586124,4,0
hampel_type_local_high_value,body_configuration,3,FP,27,1.42585255244,0.522260588024,0.366279519668,3.29651567701,4,0
hampel_type_local_high_value,body_configuration,3,FP,28,1.29639710798,0.51231761705,0.395185714236,3.55667142812,4,0
hampel_type_local_high_value,body_configuration,3,FP,29,1.45848173569,0.511111433248,0.350440749954,3.15396674958,4,0
hampel_type_local_high_value,body_configuration,3,FP,30,1.41695409075,0.524738514137,0.370328521976,3.33295669779,4,0
hampel_type_local_high_value,body_configuration,4,BA,1,0.643086040804,0.465400324867,0.723698378346,6.51328540512,7,0
hampel_type_local_high_value,body_configuration,4,BA,2,0.641304521792,0.463765124375,0.723158980821,6.50843082739,7,0
hampel_type_local_high_value,body_configuration,4,BA,3,0.63765521433,0.468889760724,0.735334315766,6.61800884189,7,0
hampel_type_local_high_value,body_configuration,4,BA,4,0.651460018427,0.459931072691,0.706000460016,6.35400414014,7,0
hampel_type_local_high_value,body_configuration,4,BA,5,0.656184599038,0.460888440416,0.702376192754,6.32138573479,7,0
hampel_type_local_high_value,body_configuration,4,BA,6,0.658805243561,0.465834892745,0.707090444859,6.36381400373,7,0
hampel_type_local_high_value,body_configuration,4,BA,7,0.650309784901,0.464405005152,0.714128890468,6.42716001421,7,0
hampel_type_local_high_value,body_configuration,4,BA,8,0.661158601071,0.466037924228,0.704880679874,6.34392611887,7,0
hampel_type_local_high_value,body_configuration,4,BA,9,0.661396729666,0.457343904974,0.691481956986,6.22333761288,7,0
hampel_type_local_high_value,body_configuration,4,BA,10,0.645196885298,0.4490641111,0.69601097174,6.26409874566,7,0
hampel_type_local_high_value,body_configuration,4,BA,11,0.660849411442,0.453362592396,0.68603010693,6.17427096237,7,0
hampel_type_local_high_value,body_configuration,4,BA,12,0.654634064783,0.459214123198,0.701482168286,6.31333951458,7,0
hampel_type_local_high_value,body_configuration,4,BA,13,0.600006214783,0.452660869995,0.754426968992,6.78984272092,7,0
hampel_type_local_high_value,body_configuration,4,BA,14,0.662094596789,0.456018883025,0.688751856964,6.19876671268,7,0
hampel_type_local_high_value,body_configuration,4,BA,15,0.666016848254,0.454745703883,0.682784084329,6.14505675896,7,0
hampel_type_local_high_value,body_configuration,4,BA,16,0.635142286984,0.463883112386,0.730360931546,6.57324838391,7,0
hampel_type_local_high_value,body_configuration,4,BA,17,0.653244280855,0.448719805693,0.686909658215,6.18218692393,7,0
hampel_type_local_high_value,body_configuration,4,BA,18,0.641246231892,0.456176409899,0.711390394534,6.40251355081,7,0
hampel_type_local_high_value,body_configuration,4,BA,19,0.646287834138,0.460870481832,0.71310406523,6.41793658707,7,0
hampel_type_local_high_value,body_configuration,4,BA,20,0.650394149002,0.466136513513,0.716698503867,6.4502865348,7,0
hampel_type_local_high_value,body_configuration,4,BA,21,0.662659253613,0.454593715711,0.686014287483,6.17412858735,7,0
hampel_type_local_high_value,body_configuration,4,BA,22,0.663176065475,0.463243894142,0.698523240295,6.28670916265,7,0
hampel_type_local_high_value,body_configuration,4,BA,23,0.659180839555,0.445858342337,0.676382436477,6.08744192829,7,0
hampel_type_local_high_value,body_configuration,4,BA,24,0.658149150577,0.460163036394,0.699177437197,6.29259693477,7,0
hampel_type_local_high_value,body_configuration,4,BA,25,0.657449515797,0.463433517412,0.704895974941,6.34406377447,7,0
hampel_type_local_high_value,body_configuration,4,BA,26,0.587132565663,0.432851545266,0.737229665974,6.63506699377,7,0
hampel_type_local_high_value,body_configuration,4,BA,27,0.587186283991,0.452836750275,0.771197765718,6.94077989146,7,0
hampel_type_local_high_value,body_configuration,4,BA,28,0.660459003515,0.457409150259,0.692562517619,6.23306265857,7,0
hampel_type_local_high_value,body_configuration,4,BA,29,0.662898408514,0.452664340591,0.682856278998,6.14570651098,7,0
hampel_type_local_high_value,body_configuration,4,BA,30,0.659230512133,0.466583988913,0.707770620936,6.36993558843,7,0
hampel_type_local_high_value,body_configuration,5,BD,1,1.39920345538,1.27344723634,0.910122992797,8.19110693517,9,0
hampel_type_local_high_value,body_configuration,5,BD,2,1.44031325033,1.23710853119,0.858916302342,7.73024672108,8,0
hampel_type_local_high_value,body_configuration,5,BD,3,1.34569969797,1.20610103928,0.896263141845,8.0663682766,9,0
hampel_type_local_high_value,body_configuration,5,BD,4,1.34350611326,1.24107006504,0.923754683953,8.31379215557,9,0
hampel_type_local_high_value,body_configuration,5,BD,5,1.42488149061,1.25616399509,0.881591910177,7.93432719159,8,0
hampel_type_local_high_value,body_configuration,5,BD,6,1.43597132815,1.26187382727,0.878759765284,7.90883788755,8,0
hampel_type_local_high_value,body_configuration,5,BD,7,1.4260406811,1.24801209125,0.875158828063,7.87642945257,8,0
hampel_type_local_high_value,body_configuration,5,BD,8,1.40715684475,1.21628245221,0.864354571955,7.7791911476,8,0
hampel_type_local_high_value,body_configuration,5,BD,9,1.44751749429,1.2618131826,0.871708416357,7.84537574721,8,0
hampel_type_local_high_value,body_configuration,5,BD,10,1.41568926682,1.22779224509,0.867275237489,7.8054771374,8,0
hampel_type_local_high_value,body_configuration,5,BD,11,1.32164934559,1.23222574801,0.93233939253,8.39105453277,9,0
hampel_type_local_high_value,body_configuration,5,BD,12,1.43537232909,1.23316838333,0.859127878067,7.7321509026,8,0
hampel_type_local_high_value,body_configuration,5,BD,13,1.45796288106,1.23930459154,0.850024789819,7.65022310837,8,0
hampel_type_local_high_value,body_configuration,5,BD,14,1.37019613287,1.21435744838,0.886265417958,7.97638876162,8,0
hampel_type_local_high_value,body_configuration,5,BD,15,1.44702847451,1.23547057579,0.853798385826,7.68418547243,8,0
hampel_type_local_high_value,body_configuration,5,BD,16,1.42757065125,1.22800450825,0.860205767872,7.74185191084,8,0
hampel_type_local_high_value,body_configuration,5,BD,17,1.44681903687,1.22681338114,0.847938373686,7.63144536318,8,0
hampel_type_local_high_value,body_configuration,5,BD,18,1.38417340061,1.18131645058,0.853445420971,7.68100878874,8,0
hampel_type_local_high_value,body_configuration,5,BD,19,1.3054282278,1.18954189792,0.911227344858,8.20104610372,9,0
hampel_type_local_high_value,body_configuration,5,BD,20,1.40802694339,1.24382596529,0.883382218731,7.95043996858,8,0
hampel_type_local_high_value,body_configuration,5,BD,21,1.43942791766,1.24167007251,0.862613582297,7.76352224067,8,0
hampel_type_local_high_value,body_configuration,5,BD,22,1.36599266084,1.24201161938,0.909237402939,8.18313662645,9,0
hampel_type_local_high_value,body_configuration,5,BD,23,1.44615427616,1.2429713996,0.859501244152,7.73551119737,8,0
hampel_type_local_high_value,body_configuration,5,BD,24,1.44843114287,1.25354962117,0.865453375085,7.78908037577,8,0
hampel_type_local_high_value,body_configuration,5,BD,25,1.44850414044,1.25019157259,0.863091473257,7.76782325931,8,0
hampel_type_local_high_value,body_configuration,5,BD,26,1.44752587314,1.24597251023,0.860760096487,7.74684086838,8,0
hampel_type_local_high_value,body_configuration,5,BD,27,1.41880399142,1.240297205,0.874185026614,7.86766523953,8,0
hampel_type_local_high_value,body_configuration,5,BD,28,1.40235518702,1.26398207722,0.90132805791,8.11195252119,9,0
hampel_type_local_high_value,body_configuration,5,BD,29,1.43480263751,1.24570054055,0.868203408597,7.81383067738,8,0
hampel_type_local_high_value,body_configuration,5,BD,30,1.36716756391,1.27451265298,0.932228562627,8.39005706365,9,0
hampel_type_local_high_value,body_configuration,6,BP,1,1.04137123022,0.430423281572,0.413323576725,3.71991219052,4,0
hampel_type_local_high_value,body_configuration,6,BP,2,1.08753627168,0.432434952882,0.397628073789,3.5786526641,4,0
hampel_type_local_high_value,body_configuration,6,BP,3,1.13215682641,0.428848174522,0.378788666481,3.40909799833,4,0
hampel_type_local_high_value,body_configuration,6,BP,4,1.10870740826,0.436118786071,0.393357871355,3.5402208422,4,0
hampel_type_local_high_value,body_configuration,6,BP,5,1.0518289044,0.427671164511,0.406597653593,3.65937888234,4,0
hampel_type_local_high_value,body_configuration,6,BP,6,1.04348322557,0.432982264927,0.414939363006,3.73445426706,4,0
hampel_type_local_high_value,body_configuration,6,BP,7,1.10811235496,0.43221921804,0.390049994575,3.51044995118,4,0
hampel_type_local_high_value,body_configuration,6,BP,8,1.11031418691,0.433413229914,0.390351879697,3.51316691727,4,0
hampel_type_local_high_value,body_configuration,6,BP,9,1.12481499369,0.426212203324,0.378917604862,3.41025844376,4,0
hampel_type_local_high_value,body_configuration,6,BP,10,1.10727247692,0.424053862893,0.382971555541,3.44674399987,4,0
hampel_type_local_high_value,body_configuration,6,BP,11,1.12328777807,0.430195723575,0.382979083342,3.44681175008,4,0
hampel_type_local_high_value,body_configuration,6,BP,12,1.0963766394,0.430398839166,0.39256476625,3.53308289625,4,0
hampel_type_local_high_value,body_configuration,6,BP,13,1.13340514306,0.424384405164,0.374433103433,3.3698979309,4,0
hampel_type_local_high_value,body_configuration,6,BP,14,1.12416226986,0.428419068803,0.381100736334,3.42990662701,4,0
hampel_type_local_high_value,body_configuration,6,BP,15,1.13920426327,0.422163783363,0.37057777694,3.33519999246,4,0
hampel_type_local_high_value,body_configuration,6,BP,16,1.09792041613,0.430806917806,0.392384467469,3.53146020722,4,0
hampel_type_local_high_value,body_configuration,6,BP,17,1.1335018442,0.406179883701,0.358340734759,3.22506661284,4,0
hampel_type_local_high_value,body_configuration,6,BP,18,1.10382129631,0.398110409732,0.360665635879,3.24599072291,4,0
hampel_type_local_high_value,body_configuration,6,BP,19,1.10723432429,0.423864325181,0.382813570609,3.44532213548,4,0
hampel_type_local_high_value,body_configuration,6,BP,20,1.11991829986,0.434191885832,0.387699607985,3.48929647186,4,0
hampel_type_local_high_value,body_configuration,6,BP,21,1.11597274821,0.428397866624,0.383878430105,3.45490587094,4,0
hampel_type_local_high_value,body_configuration,6,BP,22,1.06937231377,0.428714779101,0.400903196744,3.6081287707,4,0
hampel_type_local_high_value,body_configuration,6,BP,23,1.09158550488,0.432495816313,0.396208830531,3.56587947478,4,0
hampel_type_local_high_value,body_configuration,6,BP,24,1.11623479698,0.421657455015,0.377749785401,3.39974806861,4,0
hampel_type_local_high_value,body_configuration,6,BP,25,1.11020851497,0.431261318314,0.388450739206,3.49605665285,4,0
hampel_type_local_high_value,body_configuration,6,BP,26,1.13548143176,0.411710165265,0.362586435806,3.26327792226,4,0
hampel_type_local_high_value,body_configuration,6,BP,27,1.0777225965,0.417973622313,0.387830433982,3.49047390584,4,0
hampel_type_local_high_value,body_configuration,6,BP,28,1.03396246288,0.425899523946,0.411910044352,3.70719039917,4,0
hampel_type_local_high_value,body_configuration,6,BP,29,1.11873613805,0.418355577981,0.373953753481,3.36558378133,4,0
hampel_type_local_high_value,body_configuration,6,BP,30,1.07172966413,0.42605232149,0.397537117569,3.57783405812,4,0
