curve_family,component,time_node_0based,normalised_time_pct,bootstrap_replicates,pointwise_p025,pointwise_median,pointwise_p975,interval_type
racket,athlete,161,80.9045226131,5000,0.00175404774782,0.0589061118662,0.117775257118,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,162,81.4070351759,5000,0.00217834977375,0.0608697161078,0.123445289023,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,163,81.9095477387,5000,0.00335001989733,0.0613943617791,0.125332055241,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,164,82.4120603015,5000,0.00251825643936,0.0640582218766,0.133726136759,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,165,82.9145728643,5000,0.000346642551449,0.0645172223449,0.138001799956,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,166,83.4170854271,5000,0,0.0652283020318,0.140978550911,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,167,83.9195979899,5000,0,0.0640080571175,0.141848835722,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,168,84.4221105528,5000,0,0.0641126409173,0.144311888516,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,169,84.9246231156,5000,0,0.0656259208918,0.147930688411,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,170,85.4271356784,5000,0,0.0643652006984,0.14803606011,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,171,85.9296482412,5000,0,0.0639238394797,0.149655722454,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,172,86.432160804,5000,0,0.0631398409605,0.15040354915,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,173,86.9346733668,5000,0,0.0623516477644,0.150098792464,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,174,87.4371859296,5000,0,0.0591576620936,0.145908167586,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,175,87.9396984925,5000,0,0.0579270180315,0.143298784271,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,176,88.4422110553,5000,0,0.058648372069,0.141955823451,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,177,88.9447236181,5000,0,0.0560794230551,0.137488325313,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,178,89.4472361809,5000,0,0.0542425569147,0.134193487838,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,179,89.9497487437,5000,0,0.0526700522751,0.130945302919,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,180,90.4522613065,5000,0,0.0517633799464,0.128180418536,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,181,90.9547738693,5000,0,0.0492519233376,0.123746617138,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,182,91.4572864322,5000,0,0.0490702223033,0.122790435888,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,183,91.959798995,5000,0,0.0487817581743,0.119856601022,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,184,92.4623115578,5000,0,0.0470236800611,0.116251827963,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,185,92.9648241206,5000,0,0.0472501479089,0.11338182129,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,186,93.4673366834,5000,0,0.0463047605008,0.11179818362,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,187,93.9698492462,5000,0,0.0453594699502,0.109042838588,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,188,94.472361809,5000,0,0.0454273372889,0.109747498669,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,189,94.9748743719,5000,0,0.0458245221525,0.109698458388,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,190,95.4773869347,5000,0,0.0469319391996,0.111198296957,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,191,95.9798994975,5000,0,0.047524439171,0.111888166517,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,192,96.4824120603,5000,0,0.0474390443414,0.113097401708,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,193,96.9849246231,5000,0,0.0489793065935,0.115135978721,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,194,97.4874371859,5000,0,0.0506837312132,0.117680095322,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,195,97.9899497487,5000,0,0.0523383691907,0.119695480727,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,196,98.4924623116,5000,0,0.054764026776,0.121927540563,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,197,98.9949748744,5000,0,0.0571846999228,0.124963162281,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,198,99.4974874372,5000,0,0.0601265300065,0.128294415399,marginal_whole_athlete_percentile_not_simultaneous
racket,athlete,199,100,5000,0,0.0625282153487,0.130864756927,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,0,0,5000,0.285917658359,0.352606758475,0.400000825524,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,1,0.502512562814,5000,0.281679045409,0.349825024605,0.397560510784,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,2,1.00502512563,5000,0.278567234427,0.347274556756,0.394679586589,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,3,1.50753768844,5000,0.279853532463,0.347731366754,0.39535304606,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,4,2.01005025126,5000,0.278673790395,0.348090901971,0.39757591784,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,5,2.51256281407,5000,0.277636314929,0.34785810113,0.399346201867,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,6,3.01507537688,5000,0.277785034478,0.348366320133,0.40087858513,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,7,3.5175879397,5000,0.276905431598,0.348228752613,0.402239809185,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,8,4.02010050251,5000,0.251372346282,0.330292537808,0.395222102851,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,9,4.52261306533,5000,0.278090117872,0.352645754814,0.409280079603,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,10,5.02512562814,5000,0.278624649346,0.353751957417,0.41094180271,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,11,5.52763819095,5000,0.279388365895,0.354657366872,0.413955765218,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,12,6.03015075377,5000,0.279025644064,0.355801075697,0.416405754536,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,13,6.53266331658,5000,0.256428039074,0.33917543292,0.407086203247,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,14,7.0351758794,5000,0.277898535877,0.355924844742,0.418327499926,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,15,7.53768844221,5000,0.285405385494,0.361906647682,0.425555045903,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,16,8.04020100503,5000,0.28547404632,0.363460585475,0.42846096009,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,17,8.54271356784,5000,0.286224260181,0.364900916815,0.431235903502,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,18,9.04522613065,5000,0.287736172229,0.367283940315,0.435683567822,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,19,9.54773869347,5000,0.287644424289,0.368089303374,0.43825301379,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,20,10.0502512563,5000,0.288142281771,0.36865080893,0.440560916811,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,21,10.5527638191,5000,0.288375248015,0.36829611659,0.441666103154,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,22,11.0552763819,5000,0.288453505933,0.368593797088,0.442544703931,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,23,11.5577889447,5000,0.288755650818,0.367267757654,0.441573178768,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,24,12.0603015075,5000,0.287533389777,0.366045162082,0.440088801086,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,25,12.5628140704,5000,0.229872478545,0.331604018807,0.427902746201,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,26,13.0653266332,5000,0.0817702880129,0.198394805193,0.423557652533,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,27,13.567839196,5000,0.251911895722,0.338761523366,0.421570031345,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,28,14.0703517588,5000,0.281037127227,0.352198585868,0.421533854306,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,29,14.5728643216,5000,0.26630243361,0.340452685952,0.41051029712,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,30,15.0753768844,5000,0.273815771937,0.343266353011,0.410901824385,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,31,15.5778894472,5000,0.155706148967,0.27309602499,0.396362032741,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,32,16.0804020101,5000,0.259046716243,0.327285736799,0.395183470845,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,33,16.5829145729,5000,0.257534968853,0.321113675833,0.386553320289,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,34,17.0854271357,5000,0.252304134518,0.315393298864,0.381959136575,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,35,17.5879396985,5000,0.245247983187,0.307222470641,0.374224474281,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,36,18.0904522613,5000,0.237434491515,0.299489125609,0.369639221579,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,37,18.5929648241,5000,0.230420827493,0.292537674308,0.364819744229,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,38,19.0954773869,5000,0.221960040554,0.284963339567,0.358685661107,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,39,19.5979899497,5000,0.21377203986,0.277479603887,0.352202219516,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,40,20.1005025126,5000,0.20777720809,0.271570190787,0.34828613624,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,41,20.6030150754,5000,0.201072704419,0.26455104351,0.343234840035,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,42,21.1055276382,5000,0.194397463277,0.257629156113,0.337099628896,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,43,21.608040201,5000,0.190589782596,0.252589568496,0.332510536164,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,44,22.1105527638,5000,0.178337139636,0.240885198116,0.319709450752,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,45,22.6130653266,5000,0.0398338146508,0.113964475691,0.300046342611,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,46,23.1155778894,5000,0.176955002174,0.236263528466,0.314634188265,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,47,23.6180904523,5000,0.174374536425,0.233033180237,0.310220319778,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,48,24.1206030151,5000,0.172705481946,0.230266787112,0.306405878812,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,49,24.6231155779,5000,0.171609400213,0.227659627795,0.303456900269,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,50,25.1256281407,5000,0.170202364773,0.225865609944,0.299780527502,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,51,25.6281407035,5000,0.170026220009,0.224817112088,0.296715454757,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,52,26.1306532663,5000,0.169992650673,0.225282199681,0.295544689149,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,53,26.6331658291,5000,0.172029167414,0.226810365915,0.294833728671,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,54,27.135678392,5000,0.17495168224,0.229390449822,0.294512667507,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,55,27.6381909548,5000,0.172825757414,0.229208365083,0.292991053313,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,56,28.1407035176,5000,0.178710354492,0.233573287725,0.294081051648,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,57,28.6432160804,5000,0.18318243213,0.239624038339,0.298574446142,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,58,29.1457286432,5000,0.177669046074,0.239678762853,0.304705447704,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,59,29.648241206,5000,0.198735545576,0.25842513144,0.318397130817,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,60,30.1507537688,5000,0.205391116813,0.266073644161,0.32616706118,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,61,30.6532663317,5000,0.209141138941,0.272567451,0.335563126951,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,62,31.1557788945,5000,0.214051611349,0.278214335442,0.344104638696,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,63,31.6582914573,5000,0.212769322097,0.279266923666,0.348259053379,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,64,32.1608040201,5000,0.223133720085,0.292137637734,0.363901181519,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,65,32.6633165829,5000,0.225963374227,0.298184201121,0.372242643684,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,66,33.1658291457,5000,0.233228062838,0.307289153337,0.382679810375,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,67,33.6683417085,5000,0.233807434514,0.311665177345,0.389418654889,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,68,34.1708542714,5000,0.232035043463,0.312823340297,0.392648023367,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,69,34.6733668342,5000,0.235333072394,0.315830469131,0.396420610696,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,70,35.175879397,5000,0.205168678984,0.291335776448,0.379801347107,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,71,35.6783919598,5000,0.230007435381,0.308568552136,0.389258937538,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,72,36.1809045226,5000,0.226391132921,0.302674502134,0.382460062206,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,73,36.6834170854,5000,0.195699289441,0.277291342616,0.363515025377,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,74,37.1859296482,5000,0.212379738316,0.283513948321,0.358265995979,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,75,37.6884422111,5000,0.214863272384,0.278406962752,0.346954347193,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,76,38.1909547739,5000,0.20928927958,0.278522610664,0.350548248738,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,77,38.6934673367,5000,0.198479832336,0.265252962708,0.339627292007,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,78,39.1959798995,5000,0.197960441187,0.266094610095,0.339195393771,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,79,39.6984924623,5000,0.195452201739,0.265706524253,0.342251288891,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,80,40.2010050251,5000,0.201751258597,0.269194886088,0.338878376782,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,81,40.7035175879,5000,0.206005743146,0.276065036654,0.345713572949,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,82,41.2060301508,5000,0.202960631996,0.273062005639,0.344214438647,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,83,41.7085427136,5000,0.197898384184,0.268844053149,0.343067684025,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,84,42.2110552764,5000,0.221774772927,0.297026500106,0.369043112546,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,85,42.7135678392,5000,0.20864956975,0.285961270332,0.364189886302,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,86,43.216080402,5000,0.211532988772,0.287177667022,0.362376756966,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,87,43.7185929648,5000,0.224999866635,0.300489217043,0.369281371683,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,88,44.2211055276,5000,0.223416433111,0.304833561182,0.380418306589,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,89,44.7236180905,5000,0.204861472547,0.274362325668,0.353562431782,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,90,45.2261306533,5000,0.207644152641,0.289291098714,0.367365977913,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,91,45.7286432161,5000,0.20978468731,0.287401333451,0.364151536673,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,92,46.2311557789,5000,0.184432047233,0.263677373528,0.34283663854,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,93,46.7336683417,5000,0.234953937307,0.316790372133,0.385738690197,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,94,47.2361809045,5000,0.229110777006,0.304096102715,0.37211876139,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,95,47.7386934673,5000,0.230881171674,0.305405557156,0.371101306379,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,96,48.2412060302,5000,0.194895212725,0.278388857841,0.35587779209,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,97,48.743718593,5000,0.220342573151,0.290637239814,0.351243344694,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,98,49.2462311558,5000,0.221693265066,0.287762850523,0.351582671702,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,99,49.7487437186,5000,0.22562603578,0.291547045112,0.35756707117,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,100,50.2512562814,5000,0.226370783523,0.289760753512,0.351399118453,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,101,50.7537688442,5000,0.200219121203,0.268227219582,0.341668668389,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,102,51.256281407,5000,0.207002960518,0.27546620369,0.347098456323,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,103,51.7587939698,5000,0.213401412591,0.283097907901,0.351973503828,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,104,52.2613065327,5000,0.205506894365,0.27345366776,0.338349700719,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,105,52.7638190955,5000,0.185362827778,0.250352397561,0.31474083066,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,106,53.2663316583,5000,0.188310129941,0.263734400272,0.339768461883,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,107,53.7688442211,5000,0.164759927616,0.227074027061,0.300609724224,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,108,54.2713567839,5000,0.186725545302,0.246730454266,0.309016030282,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,109,54.7738693467,5000,0.18251459226,0.247359409928,0.311480882019,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,110,55.2763819095,5000,0.172936230153,0.228889189661,0.287112618238,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,111,55.7788944724,5000,0.161588747054,0.209367521107,0.261266432703,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,112,56.2814070352,5000,0.159564146772,0.203860446811,0.246853389964,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,113,56.783919598,5000,0.155186968669,0.203083358705,0.252220416069,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,114,57.2864321608,5000,0.148514114693,0.196470588446,0.245348072797,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,115,57.7889447236,5000,0.146686736494,0.192276641726,0.236999922246,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,116,58.2914572864,5000,0.144713045284,0.190218314528,0.239127015695,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,117,58.7939698492,5000,0.137575420737,0.177322991192,0.221162119508,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,118,59.2964824121,5000,0.14779025279,0.187744580209,0.22537522763,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,119,59.7989949749,5000,0.16242457591,0.215017646551,0.271103420854,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,120,60.3015075377,5000,0.167287733778,0.224035389721,0.283098572493,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,121,60.8040201005,5000,0.177166423947,0.241282597184,0.308126594871,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,122,61.3065326633,5000,0.187767019868,0.252921566367,0.313027439266,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,123,61.8090452261,5000,0.183039047197,0.250827223063,0.318571393192,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,124,62.3115577889,5000,0.20866311267,0.28757686913,0.365807995945,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,125,62.8140703518,5000,0.214891796187,0.296900376678,0.381912970543,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,126,63.3165829146,5000,0.233984721825,0.322473555803,0.41434629336,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,127,63.8190954774,5000,0.247108410299,0.339332357049,0.4307397075,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,128,64.3216080402,5000,0.254794856161,0.337320059538,0.415598201007,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,129,64.824120603,5000,0.265112287551,0.348300144076,0.428334338963,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,130,65.3266331658,5000,0.273631505668,0.367700427771,0.457748854905,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,131,65.8291457286,5000,0.29449133426,0.390941426158,0.48231542334,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,132,66.3316582915,5000,0.297993859649,0.391853630543,0.482351095229,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,133,66.8341708543,5000,0.306705713272,0.401040643454,0.491687799245,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,134,67.3366834171,5000,0.303262227029,0.396581813693,0.485542809218,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,135,67.8391959799,5000,0.178294883296,0.296530410647,0.442348605394,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,136,68.3417085427,5000,0.323420654982,0.413376957178,0.496211518347,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,137,68.8442211055,5000,0.310689494759,0.396960526705,0.480518107116,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,138,69.3467336683,5000,0.266071602702,0.354136750102,0.449545067549,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,139,69.8492462312,5000,0.335131464899,0.429140016437,0.508693635464,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,140,70.351758794,5000,0.321081689745,0.424247264862,0.506140947342,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,141,70.8542713568,5000,0.152455571294,0.291894897819,0.445566206425,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,142,71.3567839196,5000,0.32420572266,0.435327410698,0.516018669307,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,143,71.8592964824,5000,0.323820434511,0.43798238039,0.515532177687,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,144,72.3618090452,5000,0.320282666385,0.430120691657,0.4997513704,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,145,72.864321608,5000,0.316565007716,0.420643597841,0.484024251252,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,146,73.3668341709,5000,0.311610901356,0.425010040402,0.498629467189,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,147,73.8693467337,5000,0.251371510327,0.375268667936,0.457833355665,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,148,74.3718592965,5000,0.2837736018,0.396531894803,0.472235426307,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,149,74.8743718593,5000,0.272006543726,0.387798190117,0.467009761184,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,150,75.3768844221,5000,0.255894708633,0.375023275614,0.462721969187,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,151,75.8793969849,5000,0.233305296302,0.351557612419,0.447703878582,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,152,76.3819095477,5000,0.20762944445,0.33366318047,0.44997594133,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,153,76.8844221106,5000,0.198852682859,0.319979697466,0.445935043693,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,154,77.3869346734,5000,0.173066134378,0.283097982407,0.419627381116,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,155,77.8894472362,5000,0.191229045391,0.305668100715,0.45039338544,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,156,78.391959799,5000,0.134068595618,0.219031892717,0.398436603695,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,157,78.8944723618,5000,0.168403624371,0.274429291487,0.426489853859,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,158,79.3969849246,5000,0.175826849043,0.298837900162,0.463795596361,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,159,79.8994974874,5000,0.180715203285,0.306396663189,0.471414988488,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,160,80.4020100503,5000,0.183897045255,0.314386382699,0.479703141004,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,161,80.9045226131,5000,0.195886927471,0.325993865728,0.482020472735,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,162,81.4070351759,5000,0.206685628742,0.338294714689,0.490661409497,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,163,81.9095477387,5000,0.211373497546,0.33541277051,0.477057532966,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,164,82.4120603015,5000,0.233652378619,0.361165136099,0.501245991886,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,165,82.9145728643,5000,0.249228302762,0.374780789018,0.512684330344,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,166,83.4170854271,5000,0.264565522969,0.384863138199,0.517489479482,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,167,83.9195979899,5000,0.274032714218,0.38977009058,0.516906344891,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,168,84.4221105528,5000,0.283909464628,0.393955543637,0.514540928602,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,169,84.9246231156,5000,0.29251376316,0.398835673928,0.513400538266,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,170,85.4271356784,5000,0.295544211566,0.398105189204,0.511631348729,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,171,85.9296482412,5000,0.293302778155,0.395751938224,0.507249104977,marginal_whole_athlete_percentile_not_simultaneous
racket,action_x_athlete,172,86.432160804,5000,0.289788928628,0.393146574497,0.503618694842,marginal_whole_athlete_percentile_not_simultaneous
