curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
racket,76.88442211055276,3.3032343217945175,3.3032343217945175,0.07894800585511688,1.7685169076025302,1.7685169076025302,0.042267931843365934,13.671006943464876,13.671006943464876,0.3267399860484823,23.097872075057428,23.097872075057428,0.5520440762530349
racket,77.38693467336682,2.988948054201519,2.988948054201519,0.07413608537435373,1.744643487732788,1.744643487732788,0.043273096825003535,11.683816700579612,11.683816700579612,0.28979842295849756,23.899638970171807,23.899638970171807,0.5927923948421453
racket,77.8894472361809,2.8783923534713596,2.8783923534713596,0.08362718050344899,1.6347072986414681,1.6347072986414681,0.047493859608446806,10.732279204934288,10.732279204934288,0.31180955897205903,19.173961076966897,19.173961076966897,0.5570694009160452
racket,78.39195979899498,2.851527792445789,2.851527792445789,0.06331719328872959,1.7039325710268785,1.7039325710268785,0.03783523633768753,10.112975665238693,10.112975665238693,0.22455514430421264,30.3671640087489,30.3671640087489,0.6742924260693702
racket,78.89447236180904,2.7098329578034086,2.7098329578034086,0.08216344123817913,1.6019362546041975,1.6019362546041975,0.04857147926533909,9.24450854302798,9.24450854302798,0.28029795425716003,19.424728358317868,19.424728358317868,0.5889671252393218
racket,79.39698492462311,2.7402963088134573,2.7402963088134573,0.09483823065625345,1.615823164791968,1.615823164791968,0.055921620413601,8.810678359871586,8.810678359871586,0.3049265671906009,15.727628916699473,15.727628916699473,0.5443135817395446
racket,79.89949748743717,2.837602456956461,2.837602456956461,0.10181534514396448,1.5974075663763623,1.5974075663763623,0.05731620449773425,8.715545204964528,8.715545204964528,0.31272042388667254,14.719531082800046,14.719531082800046,0.5281480264716287
racket,80.40201005025125,2.9709485818527366,2.9709485818527366,0.10906149747128742,1.6462840705676929,1.6462840705676929,0.060433966139956205,8.744985970605335,8.744985970605335,0.32102247448686827,13.878821072352496,13.878821072352496,0.5094820619018879
racket,80.90452261306532,3.2164612389104525,3.2164612389104525,0.11962250540144909,1.6274796035073518,1.6274796035073518,0.060527136253398034,8.954758099394816,8.954758099394816,0.3330338902129542,13.089730021584502,13.089730021584502,0.4868164681321986
racket,81.40703517587939,3.420577469389355,3.420577469389355,0.12887520320221008,1.6596362952195038,1.6596362952195038,0.06252919768730156,9.210570854382905,9.210570854382905,0.3470215778152972,12.250996766387235,12.250996766387235,0.4615740212951912
racket,81.90954773869346,3.7057291324518773,3.7057291324518773,0.13472334866007865,1.73845889110152,1.73845889110152,0.06320240766278544,9.490957567978661,9.490957567978661,0.34504777328471026,12.571067468847149,12.571067468847149,0.4570264703924256
racket,82.41206030150752,4.075417627336598,4.075417627336598,0.15349654429655005,1.7455774542689695,1.7455774542689695,0.06574543556836959,9.885627880805538,9.885627880805538,0.37233232435541785,10.8439267324604,10.8439267324604,0.4084256957796625
racket,82.9145728643216,4.479176169747109,4.479176169747109,0.16826378047617246,1.7532330927088404,1.7532330927088404,0.06586158191937716,10.316879339378978,10.316879339378978,0.3875616976365622,10.070677721704302,10.070677721704302,0.3783129399678882
racket,83.41708542713567,4.9370356746661495,4.9370356746661495,0.18440033123593694,1.7756331737256377,1.7756331737256377,0.06632063589669457,10.695440244665262,10.695440244665262,0.39947913156690146,9.365355149527744,9.365355149527744,0.349799901300467
racket,83.91959798994974,5.43655329425277,5.43655329425277,0.19850178075335412,1.7852565545968022,1.7852565545968022,0.06518405798830126,11.131610331314707,11.131610331314707,0.4064421617561112,9.03451192613703,9.03451192613703,0.3298719995022335
racket,84.42211055276381,5.967350608482882,5.967350608482882,0.2147006073984823,1.8100842630590273,1.8100842630590273,0.06512541598758352,11.432897653940765,11.432897653940765,0.4113467150960361,8.583490141295046,8.583490141295046,0.3088272615178981
racket,84.92462311557789,6.549314716503058,6.549314716503058,0.23306071702727585,1.8719482176433495,1.8719482176433495,0.06661423564553273,11.7026649740239,11.7026649740239,0.4164453241349626,7.9773960731532805,7.9773960731532805,0.28387972319222876
racket,85.42713567839195,7.17740129143216,7.17740129143216,0.24971091205758833,1.8958840617207697,1.8958840617207697,0.06596021581973897,11.974841626510935,11.974841626510935,0.4166199579603767,7.694715022278398,7.694715022278398,0.26770891416229603
