waveform,action_id,action_label_en,action_label,metric,reference_estimate,n_replicates,finite_replicates,infinite_fraction,resampling_mean_finite,resampling_sd_finite,percentile_2_5_finite,percentile_50_finite,percentile_97_5_finite
body_configuration,3,forehand_push,forehand push,R_L2_m50,0.994322958328,5000,5000,0,0.993925121866,0.00136796237797,0.990744399949,0.994110944076,0.996004235814
body_configuration,3,forehand_push,forehand push,mean_pointwise_reliability_m50,0.993640317932,5000,5000,0,0.992863968484,0.00148888908901,0.98935200498,0.993088348343,0.995124663203
body_configuration,3,forehand_push,forehand push,required_n_R_L2_80,2,5000,5000,0,1.8036,0.434815883991,1,2,2
body_configuration,3,forehand_push,forehand push,required_n_mean_pointwise_R_80,2,5000,5000,0,1.9782,0.302891248836,1,2,3
body_configuration,3,forehand_push,forehand push,required_n_R_L2_90,3,5000,5000,0,3.261,0.673921237213,2,3,5
body_configuration,3,forehand_push,forehand push,required_n_mean_pointwise_R_90,3,5000,5000,0,3.669,0.72879711103,3,4,5
body_configuration,4,backhand_attack,backhand attack,integrated_sigma2_athlete,0.432029514223,5000,5000,0,0.416913762652,0.075416040725,0.275226111751,0.415909963626,0.575286229247
body_configuration,4,backhand_attack,backhand attack,integrated_sigma2_trial,0.267611425751,5000,5000,0,0.267676806895,0.0281811617833,0.216908290608,0.26658263554,0.32502814474
body_configuration,4,backhand_attack,backhand attack,boundary_nodes,0,5000,5000,0,0,0,0,0,0
body_configuration,4,backhand_attack,backhand attack,boundary_fraction,0,5000,5000,0,0,0,0,0,0
body_configuration,4,backhand_attack,backhand attack,R_L2_m1,0.61750176346,5000,5000,0,0.605645684811,0.0400443230615,0.519227156601,0.608050568784,0.676389929078
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m1,0.613346774578,5000,5000,0,0.597946149938,0.0389982787272,0.514591920402,0.600076151507,0.667212453742
body_configuration,4,backhand_attack,backhand attack,R_L2_m2,0.763525304775,5000,5000,0,0.753612055592,0.031427401887,0.683541172907,0.756258018978,0.806960143483
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m2,0.75941632025,5000,5000,0,0.745384315936,0.031553014234,0.675333897006,0.748065244662,0.799160591209
body_configuration,4,backhand_attack,backhand attack,R_L2_m5,0.889770184727,5000,5000,0,0.883959611624,0.0175475047909,0.843748091543,0.885802350852,0.912669044186
body_configuration,4,backhand_attack,backhand attack,mean_pointwise_reliability_m5,0.887103686221,5000,5000,0,0.878212753959,0.0183434931936,0.836189598302,0.880263232611,0.908185491702
body_configuration,4,backhand_attack,backhand attack,R_L2_m10,0.941670253789,5000,5000,0,0.938313441256,0.00995293666211,0.915253114403,0.939443468666,0.954340790883
