curve_family,normalised_time_pct,component,display_rolling_11
body14mean,85.92964824120602,athlete × fixed action,0.26942472261852657
body14mean,86.4321608040201,athlete × fixed action,0.26942628159029736
body14mean,86.93467336683416,athlete × fixed action,0.26983452120267715
body14mean,87.43718592964824,athlete × fixed action,0.27084235419879604
body14mean,87.9396984924623,athlete × fixed action,0.2722913115530744
body14mean,88.44221105527637,athlete × fixed action,0.2738613361405701
body14mean,88.94472361809045,athlete × fixed action,0.2755965247940224
body14mean,89.44723618090451,athlete × fixed action,0.2774792948098566
body14mean,89.94974874371859,athlete × fixed action,0.2791591347557246
body14mean,90.45226130653263,athlete × fixed action,0.2804963172614134
body14mean,90.95477386934672,athlete × fixed action,0.28148475471450146
body14mean,91.4572864321608,athlete × fixed action,0.281858593710288
body14mean,91.95979899497486,athlete × fixed action,0.28173302342562717
body14mean,92.46231155778894,athlete × fixed action,0.2810113673448437
body14mean,92.964824120603,athlete × fixed action,0.2798494915141461
body14mean,93.46733668341707,athlete × fixed action,0.2783049502522107
body14mean,93.96984924623116,athlete × fixed action,0.27686638917780554
body14mean,94.47236180904522,athlete × fixed action,0.2758254227672818
body14mean,94.97487437185929,athlete × fixed action,0.27484413106284233
body14mean,95.47738693467336,athlete × fixed action,0.27447848554903165
body14mean,95.97989949748742,athlete × fixed action,0.2748522736156114
body14mean,96.4824120603015,athlete × fixed action,0.2760199192391609
body14mean,96.98492462311556,athlete × fixed action,0.2782374533638354
body14mean,97.48743718592964,athlete × fixed action,0.28128802389535074
body14mean,97.98994974874373,athlete × fixed action,0.282501664347714
body14mean,98.49246231155776,athlete × fixed action,0.28411850923400817
body14mean,98.99497487437183,athlete × fixed action,0.2862465458222495
body14mean,99.49748743718592,athlete × fixed action,0.28858539379648745
body14mean,100.0,athlete × fixed action,0.29085571657941706
body14mean,0.0,within-cell unexplained,0.18526321386038216
body14mean,0.5025125628140703,within-cell unexplained,0.18740532820080033
body14mean,1.0050251256281406,within-cell unexplained,0.18992005667175968
body14mean,1.507537688442211,within-cell unexplained,0.1978830070146471
body14mean,2.0100502512562812,within-cell unexplained,0.20034567050707244
body14mean,2.5125628140703515,within-cell unexplained,0.2029089848273494
body14mean,3.015075376884422,within-cell unexplained,0.2076804410069407
body14mean,3.517587939698492,within-cell unexplained,0.21448691455491178
body14mean,4.0201005025125625,within-cell unexplained,0.2199699253218139
body14mean,4.522613065326633,within-cell unexplained,0.22517312279932325
body14mean,5.025125628140703,within-cell unexplained,0.23017489992906023
body14mean,5.527638190954773,within-cell unexplained,0.23489968851410162
body14mean,6.030150753768844,within-cell unexplained,0.2389377089462169
body14mean,6.532663316582914,within-cell unexplained,0.24224180589300398
body14mean,7.035175879396984,within-cell unexplained,0.2405779168518018
body14mean,7.537688442211055,within-cell unexplained,0.24332337838425042
body14mean,8.040201005025125,within-cell unexplained,0.24393170911422682
body14mean,8.542713567839195,within-cell unexplained,0.2438479739006785
body14mean,9.045226130653266,within-cell unexplained,0.24122344778035945
body14mean,9.547738693467336,within-cell unexplained,0.23968214438642318
body14mean,10.050251256281406,within-cell unexplained,0.24103294699622427
body14mean,10.552763819095476,within-cell unexplained,0.25884692938684245
body14mean,11.055276381909549,within-cell unexplained,0.26190856563922016
body14mean,11.557788944723615,within-cell unexplained,0.261115900319513
body14mean,12.060301507537687,within-cell unexplained,0.2601271471241084
body14mean,12.562814070351758,within-cell unexplained,0.2588868349689154
body14mean,13.065326633165828,within-cell unexplained,0.25742674837382745
body14mean,13.567839195979898,within-cell unexplained,0.2569825707175696
body14mean,14.070351758793969,within-cell unexplained,0.2543416265012717
body14mean,14.57286432160804,within-cell unexplained,0.25170688367962124
body14mean,15.07537688442211,within-cell unexplained,0.24914071184961972
body14mean,15.57788944723618,within-cell unexplained,0.24339948603510272
body14mean,16.08040201005025,within-cell unexplained,0.22198494201423377
body14mean,16.58291457286432,within-cell unexplained,0.21607543377632366
body14mean,17.08542713567839,within-cell unexplained,0.2128669052950353
body14mean,17.587939698492463,within-cell unexplained,0.2099161536816256
body14mean,18.09045226130653,within-cell unexplained,0.20713772804366545
body14mean,18.5929648241206,within-cell unexplained,0.20308519060319882
body14mean,19.09547738693467,within-cell unexplained,0.19817999083735743
body14mean,19.597989949748744,within-cell unexplained,0.19728348256599898
body14mean,20.100502512562812,within-cell unexplained,0.23809166091447442
body14mean,20.60301507537688,within-cell unexplained,0.23584521122789404
body14mean,21.105527638190953,within-cell unexplained,0.23374293536155719
body14mean,21.608040201005025,within-cell unexplained,0.23071082662235182
body14mean,22.110552763819097,within-cell unexplained,0.22667954133497495
body14mean,22.61306532663316,within-cell unexplained,0.22391368487978153
body14mean,23.11557788944723,within-cell unexplained,0.22119331176076742
body14mean,23.618090452261303,within-cell unexplained,0.21870136653714925
body14mean,24.120603015075375,within-cell unexplained,0.21693440012294204
body14mean,24.623115577889443,within-cell unexplained,0.21671653325239545
body14mean,25.125628140703515,within-cell unexplained,0.2152088486022996
body14mean,25.628140703517587,within-cell unexplained,0.17256479596518226
body14mean,26.130653266331656,within-cell unexplained,0.17348454738844765
body14mean,26.633165829145725,within-cell unexplained,0.17486005493067822
body14mean,27.135678391959797,within-cell unexplained,0.17661463735757757
body14mean,27.63819095477387,within-cell unexplained,0.17877896211318364
body14mean,28.140703517587937,within-cell unexplained,0.1814418920157907
body14mean,28.64321608040201,within-cell unexplained,0.1847068625223126
body14mean,29.14572864321608,within-cell unexplained,0.18843683191647492
body14mean,29.64824120603015,within-cell unexplained,0.19271028751223762
body14mean,30.15075376884422,within-cell unexplained,0.19748485076479058
body14mean,30.653266331658287,within-cell unexplained,0.20263653965549022
body14mean,31.15577889447236,within-cell unexplained,0.20822412298947734
body14mean,31.65829145728643,within-cell unexplained,0.21432627090182033
body14mean,32.1608040201005,within-cell unexplained,0.22089920452084133
body14mean,32.66331658291457,within-cell unexplained,0.22781962754148635
body14mean,33.16582914572864,within-cell unexplained,0.23501829160379142
body14mean,33.66834170854271,within-cell unexplained,0.24242498500684234
body14mean,34.17085427135678,within-cell unexplained,0.2498289941915771
body14mean,34.67336683417085,within-cell unexplained,0.25714205674355056
body14mean,35.175879396984925,within-cell unexplained,0.2642242720144086
body14mean,35.678391959798994,within-cell unexplained,0.2711506319288652
body14mean,36.18090452261306,within-cell unexplained,0.27760433451616345
body14mean,36.68341708542713,within-cell unexplained,0.28695467944267405
body14mean,37.1859296482412,within-cell unexplained,0.2926127303239734
body14mean,37.688442211055275,within-cell unexplained,0.2969147217072114
body14mean,38.19095477386934,within-cell unexplained,0.3004080884248359
body14mean,38.69346733668341,within-cell unexplained,0.3029742584364607
body14mean,39.19597989949749,within-cell unexplained,0.30447323332725845
body14mean,39.69849246231155,within-cell unexplained,0.30481475740002345
body14mean,40.201005025125625,within-cell unexplained,0.3039994548214901
body14mean,40.70351758793969,within-cell unexplained,0.3021510406734556
body14mean,41.20603015075376,within-cell unexplained,0.298962818530854
body14mean,41.70854271356784,within-cell unexplained,0.2947123124851308
body14mean,42.211055276381906,within-cell unexplained,0.2859918031707587
body14mean,42.713567839195974,within-cell unexplained,0.27932091730811653
body14mean,43.21608040201005,within-cell unexplained,0.2722916135105585
body14mean,43.71859296482412,within-cell unexplained,0.26446123021900975
body14mean,44.22110552763819,within-cell unexplained,0.2560618430945303
body14mean,44.723618090452256,within-cell unexplained,0.24785828281447794
body14mean,45.22613065326632,within-cell unexplained,0.23962189100887105
body14mean,45.7286432160804,within-cell unexplained,0.23082887963619528
body14mean,46.23115577889447,within-cell unexplained,0.22207955728082726
body14mean,46.73366834170854,within-cell unexplained,0.21366532729365686
body14mean,47.23618090452261,within-cell unexplained,0.20570039795478232
body14mean,47.73869346733668,within-cell unexplained,0.19812709595815062
body14mean,48.24120603015075,within-cell unexplained,0.19089598667152502
body14mean,48.74371859296482,within-cell unexplained,0.1841213305509265
body14mean,49.24623115577889,within-cell unexplained,0.17779285333852599
body14mean,49.74874371859296,within-cell unexplained,0.17183776884999113
body14mean,50.25125628140703,within-cell unexplained,0.1655864306921772
body14mean,50.7537688442211,within-cell unexplained,0.15952460496373655
body14mean,51.256281407035175,within-cell unexplained,0.15434641094683776
body14mean,51.75879396984924,within-cell unexplained,0.14937773232319204
body14mean,52.26130653266331,within-cell unexplained,0.14465768076289007
body14mean,52.76381909547738,within-cell unexplained,0.14016523782425436
body14mean,53.26633165829145,within-cell unexplained,0.13591619160329155
body14mean,53.768844221105525,within-cell unexplained,0.13201654165043242
body14mean,54.27135678391959,within-cell unexplained,0.12844568887707747
body14mean,54.77386934673366,within-cell unexplained,0.12516847103762274
body14mean,55.27638190954774,within-cell unexplained,0.12222376611138638
body14mean,55.778894472361806,within-cell unexplained,0.11966003111635827
body14mean,56.281407035175874,within-cell unexplained,0.11743610134353073
body14mean,56.78391959798994,within-cell unexplained,0.11553618151993696
body14mean,57.28643216080401,within-cell unexplained,0.11399921499879449
body14mean,57.78894472361809,within-cell unexplained,0.11276766478775543
body14mean,58.29145728643216,within-cell unexplained,0.11178629437997235
body14mean,58.793969849246224,within-cell unexplained,0.11103210792017194
body14mean,59.2964824120603,within-cell unexplained,0.1105323721617184
body14mean,59.79899497487437,within-cell unexplained,0.11028729180498044
body14mean,60.30150753768844,within-cell unexplained,0.11033008587750133
body14mean,60.804020100502505,within-cell unexplained,0.11062271863292876
body14mean,61.306532663316574,within-cell unexplained,0.11117943638362035
body14mean,61.80904522613065,within-cell unexplained,0.11200936288811505
body14mean,62.31155778894472,within-cell unexplained,0.11311455893499124
body14mean,62.81407035175879,within-cell unexplained,0.1145560790576769
body14mean,63.31658291457286,within-cell unexplained,0.11633173870458052
body14mean,63.81909547738693,within-cell unexplained,0.11847594313088453
body14mean,64.321608040201,within-cell unexplained,0.12102305967143366
body14mean,64.82412060301507,within-cell unexplained,0.12913964657979896
body14mean,65.32663316582914,within-cell unexplained,0.16838344962108695
body14mean,65.82914572864321,within-cell unexplained,0.17218840352998463
body14mean,66.33165829145727,within-cell unexplained,0.17641562200329497
body14mean,66.83417085427135,within-cell unexplained,0.18105709368537412
body14mean,67.33668341708542,within-cell unexplained,0.185942473293939
body14mean,67.83919597989949,within-cell unexplained,0.19110839298609025
body14mean,68.34170854271356,within-cell unexplained,0.19651070890372244
body14mean,68.84422110552764,within-cell unexplained,0.20196695837033182
body14mean,69.3467336683417,within-cell unexplained,0.20736938475765146
body14mean,69.84924623115577,within-cell unexplained,0.21257884102314709
body14mean,70.35175879396985,within-cell unexplained,0.21230062365207686
body14mean,70.85427135678391,within-cell unexplained,0.18087955609382572
body14mean,71.35678391959799,within-cell unexplained,0.18469771812343597
body14mean,71.85929648241205,within-cell unexplained,0.1880089334676018
body14mean,72.36180904522612,within-cell unexplained,0.1904958102951886
body14mean,72.8643216080402,within-cell unexplained,0.19229003664782837
body14mean,73.36683417085426,within-cell unexplained,0.19337839861549808
body14mean,73.86934673366834,within-cell unexplained,0.1936469942240036
body14mean,74.3718592964824,within-cell unexplained,0.19325135897001108
body14mean,74.87437185929647,within-cell unexplained,0.19220551629771568
body14mean,75.37688442211055,within-cell unexplained,0.1907467165233254
body14mean,75.87939698492461,within-cell unexplained,0.18931539245527979
body14mean,76.38190954773869,within-cell unexplained,0.18712091024922692
body14mean,76.88442211055276,within-cell unexplained,0.1847988630445432
body14mean,77.38693467336682,within-cell unexplained,0.18222482318998878
body14mean,77.8894472361809,within-cell unexplained,0.17961129311008983
body14mean,78.39195979899498,within-cell unexplained,0.1769159767714571
body14mean,78.89447236180904,within-cell unexplained,0.1741800147407753
body14mean,79.39698492462311,within-cell unexplained,0.17163867479656378
body14mean,79.89949748743717,within-cell unexplained,0.16922111470498952
body14mean,80.40201005025125,within-cell unexplained,0.16720455399556192
