curve_family,normalised_time_pct,sigma2_action,raw_sigma2_action,omega_action,sigma2_athlete,raw_sigma2_athlete,omega_athlete,sigma2_action_x_athlete,raw_sigma2_action_x_athlete,omega_action_x_athlete,sigma2_trial_residual,raw_sigma2_trial_residual,omega_trial_residual
body14mean,40.70351758793969,2.1528224628700854,2.1528224628700854,0.3784418678992853,0.2508560027315339,0.2508560027315339,0.0440976512856085,1.5544365145795174,1.5544365145795174,0.2732523783331718,1.7305327236797263,1.7305327236797263,0.3042081024819345
body14mean,41.20603015075376,2.2612642491237978,2.2612642491237978,0.3804584270882154,0.2583837683676579,0.2583837683676579,0.0434731509757765,1.6329393599716826,1.6329393599716826,0.2747425652114712,1.7909378229905957,1.7909378229905957,0.3013258567245367
body14mean,41.70854271356784,2.387174857441095,2.387174857441095,0.3835365554734884,0.2661790500531634,0.2661790500531634,0.0427657805117925,1.7191273797381077,1.7191273797381077,0.2762043976752077,1.8516317037550232,1.8516317037550232,0.2974932663395112
body14mean,42.211055276381906,2.521977670407135,2.521977670407135,0.3868377668835839,0.2742820431238418,0.2742820431238418,0.0420712103454766,1.8213180377375948,1.8213180377375948,0.2793659161896792,1.901893423235716,1.901893423235716,0.29172510658126
body14mean,42.713567839195974,2.681570101360621,2.681570101360621,0.3905876336870942,0.2793426158293643,0.2793426158293643,0.0406880175347247,1.9535919070192311,1.9535919070192311,0.2845530086145167,1.9509715713553049,1.9509715713553049,0.2841713401636642
body14mean,43.21608040201005,2.84452175989359,2.84452175989359,0.3940615121420232,0.2790681544189624,0.2790681544189624,0.0386602839435244,2.0938198188442336,2.0938198188442336,0.290064156161548,2.001061678657722,2.001061678657722,0.2772140477529043
body14mean,43.71859296482412,3.0290863254331915,3.0290863254331915,0.3989522397597521,0.2743981621469706,0.2743981621469706,0.0361401919962904,2.2570820427026157,2.2570820427026157,0.2972737781347147,2.032037354476207,2.032037354476207,0.2676337901092427
body14mean,44.22110552763819,3.237845600035844,3.237845600035844,0.4042442069160173,0.2678331520760091,0.2678331520760091,0.0334389015169793,2.441733296383626,2.441733296383626,0.3048497865018963,2.0622156583241114,2.0622156583241114,0.257467105065107
body14mean,44.723618090452256,3.4654539100889052,3.4654539100889052,0.40974938622183,0.2634866061823103,0.2634866061823103,0.0311542089325045,2.6326274803004823,2.6326274803004823,0.3112774032467716,2.095928284369108,2.095928284369108,0.2478190015988938
body14mean,45.22613065326632,3.6919231477852144,3.6919231477852144,0.4151812129898424,0.2441995437287838,0.2441995437287838,0.0274618562517219,2.838293723786764,2.838293723786764,0.3191849298840826,2.1179010409699264,2.1179010409699264,0.2381720008743529
